sale_id,sale_datetime,product_id,product_name,brand,category,manager,supplier_name,supplier_country,region_name,city,quantity,unit_price,discount,revenue,payment_type,sales_channel
1052,2023-06-14 15:30:14,53,Philips Gaming-183,Philips,Gaming,Natalia Romanyuk,LocalDistributor,Ukraine,Lvivska,Lviv,1,242.97,0.41,242.56,cash,online_store
1053,2023-08-21 10:09:43,74,Huawei Headphones-802,Huawei,Headphones,Ivan Petrenko,TechImport UA,Ukraine,Poltavska,Poltava,4,294.75,39.05,1139.95,card,wholesale
1054,2024-01-13 21:28:33,29,Acer Laptops-192,Acer,Laptops,Serhii Kravchenko,EuroSupply,Poland,Kharkivska,Kharkiv,1,647.16,107.55,539.61,invoice,marketplace
1055,2023-02-02 10:26:03,50,Microsoft Gaming-457,Microsoft,Gaming,Volodymyr Ivanov,EuroSupply,Poland,Lvivska,Lviv,1,276.45,19.93,256.52,invoice,online_store
1056,2024-01-28 13:01:22,78,Lenovo Smartwatch-680,Lenovo,Smartwatches,Kateryna Marchenko,AsiaWholesale,China,Odeska,Odesa,1,87.84,5.05,82.79,cash,store
1057,2024-01-15 19:20:56,79,Sony Smartwatch-330,Sony,Smartwatches,Andriy Shevchenko,NordicParts,Sweden,Ternopilska,Ternopil,2,579.3,201.04,957.56,invoice,phone_order
1058,2023-05-24 17:27:01,148,Acer TV-633,Acer,TV,Serhii Kravchenko,TechImport UA,Ukraine,Odeska,Odesa,1,502.25,87.72,414.53,invoice,online_store
1059,2024-02-09 12:48:39,165,Canon Kitchen-857,Canon,Kitchen,Dmytro Melnyk,EuroSupply,Poland,Kharkivska,Kharkiv,1,2051.23,55.1,1996.13,invoice,store
1060,2023-11-28 10:02:35,20,Apple Laptops-828,Apple,Laptops,Andriy Shevchenko,USADirect,USA,Vinnytska,Vinnytsia,1,346.94,32.53,314.41,online,phone_order
1061,2024-12-30 19:52:54,106,Panasonic Printers-114,Panasonic,Printers,Volodymyr Ivanov,NordicParts,Sweden,Poltavska,Poltava,3,251.31,105.63,648.3,card,marketplace
1062,2024-10-03 12:01:06,86,Asus Smartwatch-731,Asus,Smartwatches,Pavlo Boyko,TechImport UA,Ukraine,Kyivska,Kyiv,1,140.15,0.45,139.7,online,marketplace
1063,2023-03-14 10:44:01,160,Dell Kitchen-645,Dell,Kitchen,Iryna Savchuk,NordicParts,Sweden,Ternopilska,Ternopil,1,172.39,20.87,151.52,card,wholesale
1064,2024-06-07 09:23:46,93,Dell Smartwatch-105,Dell,Smartwatches,Pavlo Boyko,EuroSupply,Poland,Poltavska,Poltava,1,357.94,60.56,297.38,card,wholesale
1065,2023-10-11 20:29:37,11,Huawei Smartphone-201,Huawei,Smartphones,Serhii Kravchenko,LocalDistributor,Ukraine,Odeska,Odesa,1,980.35,102.62,877.73,invoice,phone_order
1066,2024-03-28 21:33:05,164,Xiaomi Kitchen-259,Xiaomi,Kitchen,Natalia Romanyuk,BalkanStore,Romania,Kyivska,Kyiv,4,789.17,67.07,3089.61,online,phone_order
1067,2024-12-26 08:18:27,90,Sony Smartwatch-409,Sony,Smartwatches,Olena Koval,TechImport UA,Ukraine,Dnipropetrovska,Dnipro,2,734.11,188.4,1279.82,invoice,wholesale
1068,2023-07-04 10:08:28,44,Dell Home Appli-802,Dell,Home Appliances,Natalia Romanyuk,TechImport UA,Ukraine,Kharkivska,Kharkiv,1,920.15,93.92,826.23,invoice,phone_order
1069,2023-12-31 10:45:14,19,OnePlus Laptops-495,OnePlus,Laptops,Olena Koval,AsiaWholesale,China,Zaporizka,Zaporizhzhia,2,1074.59,354.61,1794.57,invoice,marketplace
1070,2024-08-02 20:42:42,170,Lenovo Wearables-177,Lenovo,Wearables,Natalia Romanyuk,AsiaWholesale,China,Zaporizka,Zaporizhzhia,3,425.3,86.02,1189.88,invoice,wholesale
1071,2023-01-27 18:33:26,106,Panasonic Printers-114,Panasonic,Printers,Volodymyr Ivanov,USADirect,USA,Kyivska,Kyiv,1,234.23,4.19,230.04,online,phone_order
1072,2023-12-11 10:54:54,153,Apple TV-828,Apple,TV,Oksana Hladka,TechImport UA,Ukraine,Kyivska,Kyiv,1,918.94,53.18,865.76,online,store
1073,2024-11-25 20:27:30,128,Nikon Networking-818,Nikon,Networking,Pavlo Boyko,USADirect,USA,Ternopilska,Ternopil,5,59.08,20.03,275.37,online,marketplace
1074,2023-01-12 20:38:08,57,Lenovo Monitors-692,Lenovo,Monitors,Ivan Petrenko,AsiaWholesale,China,Zaporizka,Zaporizhzhia,1,397.28,23.59,373.69,invoice,online_store
1075,2023-12-24 15:11:36,182,Samsung Wearables-930,Samsung,Wearables,Dmytro Melnyk,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,2,70.49,14.92,126.06,card,store
1076,2024-07-08 12:26:44,157,Huawei Kitchen-923,Huawei,Kitchen,Natalia Romanyuk,GigaTrade,Germany,Kyivska,Kyiv,5,953.97,508.33,4261.52,invoice,wholesale
1077,2024-06-28 19:05:07,177,Bosch Wearables-517,Bosch,Wearables,Maria Bondar,BalkanStore,Romania,Poltavska,Poltava,1,186.46,7.68,178.78,card,wholesale
1078,2024-04-13 13:44:23,30,HP Accessorie-607,HP,Accessories,Natalia Romanyuk,EuroSupply,Poland,Vinnytska,Vinnytsia,2,14.05,4.25,23.85,cash,wholesale
1079,2025-01-27 20:40:48,165,Canon Kitchen-857,Canon,Kitchen,Maria Bondar,USADirect,USA,Kyivska,Kyiv,1,1747.75,7.08,1740.67,online,store
1080,2024-01-27 12:15:15,50,Microsoft Gaming-457,Microsoft,Gaming,Iryna Savchuk,BalkanStore,Romania,Ternopilska,Ternopil,1,293.88,29.54,264.34,invoice,store
1081,2024-07-17 12:30:51,167,HP Kitchen-957,HP,Kitchen,Olena Koval,LocalDistributor,Ukraine,Kyivska,Kyiv,1,775.47,50.36,725.11,cash,store
1082,2024-01-25 12:11:05,60,Lenovo Monitors-662,Lenovo,Monitors,Maria Bondar,BalkanStore,Romania,Kharkivska,Kharkiv,1,617.05,99.66,517.39,invoice,online_store
1083,2023-04-01 18:01:37,71,Sony Headphones-571,Sony,Headphones,Kateryna Marchenko,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,454.52,183.5,271.02,card,wholesale
1084,2024-06-09 19:51:16,6,Google Smartphone-522,Google,Smartphones,Pavlo Boyko,TechImport UA,Ukraine,Ternopilska,Ternopil,1,4240.94,320.95,3919.99,card,marketplace
1085,2024-10-17 14:10:40,39,Google Home Appli-438,Google,Home Appliances,Dmytro Melnyk,USADirect,USA,Zaporizka,Zaporizhzhia,2,1316.13,14.37,2617.89,invoice,marketplace
1086,2024-03-29 11:32:32,45,Bosch Home Appli-725,Bosch,Home Appliances,Dmytro Melnyk,GigaTrade,Germany,Dnipropetrovska,Dnipro,2,657.3,184.15,1130.45,card,wholesale
1087,2023-03-12 09:58:42,27,OnePlus Laptops-606,OnePlus,Laptops,Dmytro Melnyk,AsiaWholesale,China,Vinnytska,Vinnytsia,1,760.71,99.75,660.96,cash,store
1088,2024-05-06 12:32:48,19,OnePlus Laptops-495,OnePlus,Laptops,Oksana Hladka,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,1481.9,245.45,1236.45,cash,store
1089,2025-02-10 19:33:28,100,Acer Cameras-774,Acer,Cameras,Kateryna Marchenko,TechImport UA,Ukraine,Ternopilska,Ternopil,1,2228.27,246.25,1982.02,online,online_store
1090,2024-04-19 14:15:21,87,Dell Smartwatch-751,Dell,Smartwatches,Iryna Savchuk,LocalDistributor,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,294.88,4.03,290.85,cash,phone_order
1091,2023-01-19 17:58:09,133,Xiaomi Storage-122,Xiaomi,Storage,Serhii Kravchenko,GigaTrade,Germany,Poltavska,Poltava,3,728.96,347.64,1839.24,invoice,online_store
1092,2023-10-27 10:22:44,72,Microsoft Headphones-325,Microsoft,Headphones,Volodymyr Ivanov,AsiaWholesale,China,Vinnytska,Vinnytsia,1,54.35,2.81,51.54,card,wholesale
1093,2024-08-31 09:38:10,41,Dell Home Appli-145,Dell,Home Appliances,Volodymyr Ivanov,TechImport UA,Ukraine,Odeska,Odesa,1,743.96,72.76,671.2,card,online_store
1094,2024-08-03 12:30:00,180,Panasonic Wearables-938,Panasonic,Wearables,Ivan Petrenko,GigaTrade,Germany,Odeska,Odesa,2,524.02,134.37,913.67,invoice,store
1095,2023-01-12 19:33:06,68,Bosch Headphones-158,Bosch,Headphones,Oksana Hladka,EuroSupply,Poland,Poltavska,Poltava,2,298.39,4.27,592.51,card,store
1096,2024-12-05 17:50:55,29,Acer Laptops-192,Acer,Laptops,Maria Bondar,USADirect,USA,Vinnytska,Vinnytsia,1,825.71,59.85,765.86,card,wholesale
1097,2024-01-21 13:45:00,6,Google Smartphone-522,Google,Smartphones,Natalia Romanyuk,BalkanStore,Romania,Kharkivska,Kharkiv,1,3863.68,325.67,3538.01,card,marketplace
1098,2023-04-11 13:21:10,147,Panasonic TV-513,Panasonic,TV,Maria Bondar,BalkanStore,Romania,Lvivska,Lviv,1,2371.83,206.82,2165.01,card,wholesale
1099,2023-05-07 10:34:36,41,Dell Home Appli-145,Dell,Home Appliances,Andriy Shevchenko,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,1,1427.22,241.04,1186.18,cash,store
1100,2023-08-11 21:34:33,100,Acer Cameras-774,Acer,Cameras,Oksana Hladka,GigaTrade,Germany,Ivano-Frankivska,Ivano-Frankivsk,2,1858.85,242.2,3475.5,cash,store
1101,2024-09-06 13:07:27,106,Panasonic Printers-114,Panasonic,Printers,Natalia Romanyuk,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,216.97,26.93,190.04,card,online_store
1102,2024-12-13 17:35:53,63,Asus Monitors-550,Asus,Monitors,Ivan Petrenko,AsiaWholesale,China,Lvivska,Lviv,3,544.66,99.27,1534.71,cash,online_store
1103,2023-03-02 20:50:53,45,Bosch Home Appli-725,Bosch,Home Appliances,Iryna Savchuk,TechImport UA,Ukraine,Poltavska,Poltava,1,484.02,36.78,447.24,online,wholesale
1104,2025-01-07 18:26:22,48,HP Home Appli-792,HP,Home Appliances,Oksana Hladka,TechImport UA,Ukraine,Poltavska,Poltava,1,1297.62,108.37,1189.25,invoice,online_store
1105,2023-08-21 18:48:09,171,Sony Wearables-512,Sony,Wearables,Oksana Hladka,AsiaWholesale,China,Vinnytska,Vinnytsia,3,31.16,8.94,84.54,online,online_store
1106,2023-10-20 09:25:14,1,Apple Smartphone-922,Apple,Smartphones,Natalia Romanyuk,EuroSupply,Poland,Ternopilska,Ternopil,1,2725.51,196.94,2528.57,invoice,store
1107,2023-11-12 17:48:44,164,Xiaomi Kitchen-259,Xiaomi,Kitchen,Volodymyr Ivanov,AsiaWholesale,China,Ivano-Frankivska,Ivano-Frankivsk,1,653.38,102.55,550.83,cash,online_store
1108,2023-06-29 16:43:19,87,Dell Smartwatch-751,Dell,Smartwatches,Olena Koval,BalkanStore,Romania,Odeska,Odesa,1,402.8,67.78,335.02,cash,marketplace
1109,2023-08-31 08:56:11,10,Apple Smartphone-779,Apple,Smartphones,Andriy Shevchenko,BalkanStore,Romania,Ternopilska,Ternopil,4,394.28,665.31,911.81,online,store
1110,2024-06-30 10:08:51,156,Asus Kitchen-324,Asus,Kitchen,Natalia Romanyuk,AsiaWholesale,China,Dnipropetrovska,Dnipro,3,891.81,61.87,2613.56,card,store
1111,2023-03-02 18:36:07,34,Apple Accessorie-280,Apple,Accessories,Maria Bondar,GigaTrade,Germany,Kharkivska,Kharkiv,3,256.99,30.34,740.63,card,wholesale
1112,2024-01-23 19:06:16,93,Dell Smartwatch-105,Dell,Smartwatches,Kateryna Marchenko,USADirect,USA,Odeska,Odesa,1,794.89,17.0,777.89,cash,store
1113,2024-07-17 13:08:04,156,Asus Kitchen-324,Asus,Kitchen,Pavlo Boyko,USADirect,USA,Lvivska,Lviv,1,639.16,52.63,586.53,card,store
1114,2023-12-18 12:23:02,67,Canon Monitors-919,Canon,Monitors,Volodymyr Ivanov,AsiaWholesale,China,Kharkivska,Kharkiv,2,219.72,157.67,281.77,online,phone_order
1115,2024-02-13 14:53:22,163,Philips Kitchen-554,Philips,Kitchen,Maria Bondar,LocalDistributor,Ukraine,Poltavska,Poltava,1,241.52,10.95,230.57,cash,wholesale
1116,2023-07-16 09:40:52,55,Apple Gaming-626,Apple,Gaming,Dmytro Melnyk,NordicParts,Sweden,Poltavska,Poltava,1,186.65,26.64,160.01,cash,phone_order
1117,2024-07-08 12:37:27,105,Philips Printers-735,Philips,Printers,Natalia Romanyuk,EuroSupply,Poland,Lvivska,Lviv,2,347.1,51.34,642.86,invoice,online_store
1118,2024-08-03 09:40:48,70,Seagate Headphones-152,Seagate,Headphones,Dmytro Melnyk,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,1,110.17,17.99,92.18,card,marketplace
1119,2024-04-16 18:04:08,41,Dell Home Appli-145,Dell,Home Appliances,Pavlo Boyko,GigaTrade,Germany,Zaporizka,Zaporizhzhia,1,1455.19,255.67,1199.52,online,phone_order
1120,2024-12-02 11:28:15,160,Dell Kitchen-645,Dell,Kitchen,Andriy Shevchenko,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,272.89,38.25,234.64,cash,marketplace
1121,2023-08-03 16:23:02,154,Philips TV-597,Philips,TV,Dmytro Melnyk,USADirect,USA,Kyivska,Kyiv,1,1837.2,165.87,1671.33,card,online_store
1122,2023-02-16 16:14:35,163,Philips Kitchen-554,Philips,Kitchen,Olena Koval,EuroSupply,Poland,Kharkivska,Kharkiv,10,286.54,284.34,2581.06,card,wholesale
1123,2023-09-11 15:07:17,85,Panasonic Smartwatch-679,Panasonic,Smartwatches,Olena Koval,USADirect,USA,Lvivska,Lviv,1,188.84,15.49,173.35,online,online_store
1124,2023-03-12 15:22:04,52,Xiaomi Gaming-477,Xiaomi,Gaming,Iryna Savchuk,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,1,1000.23,87.28,912.95,cash,wholesale
1125,2023-03-17 18:24:29,116,Microsoft Printers-709,Microsoft,Printers,Pavlo Boyko,BalkanStore,Romania,Ternopilska,Ternopil,1,502.45,61.71,440.74,cash,marketplace
1126,2023-12-30 17:37:53,24,Samsung Laptops-603,Samsung,Laptops,Ivan Petrenko,GigaTrade,Germany,Odeska,Odesa,1,361.36,29.88,331.48,invoice,phone_order
1127,2023-06-26 09:49:03,9,Panasonic Smartphone-622,Panasonic,Smartphones,Iryna Savchuk,LocalDistributor,Ukraine,Kyivska,Kyiv,1,1082.17,101.76,980.41,cash,online_store
1128,2024-12-17 18:38:06,149,Asus TV-537,Asus,TV,Ivan Petrenko,TechImport UA,Ukraine,Dnipropetrovska,Dnipro,1,2174.11,151.42,2022.69,online,online_store
1129,2023-06-22 12:51:51,105,Philips Printers-735,Philips,Printers,Dmytro Melnyk,USADirect,USA,Poltavska,Poltava,1,305.81,51.23,254.58,invoice,wholesale
1130,2024-01-06 12:31:39,47,Dell Home Appli-324,Dell,Home Appliances,Dmytro Melnyk,USADirect,USA,Lvivska,Lviv,1,643.71,104.56,539.15,cash,wholesale
1131,2024-07-29 17:43:36,37,Canon Accessorie-759,Canon,Accessories,Oksana Hladka,AsiaWholesale,China,Ivano-Frankivska,Ivano-Frankivsk,1,124.67,26.16,98.51,online,store
1132,2023-08-10 21:49:36,71,Sony Headphones-571,Sony,Headphones,Oksana Hladka,BalkanStore,Romania,Lvivska,Lviv,1,431.89,0.55,431.34,online,phone_order
1133,2024-04-02 14:39:19,120,Apple Networking-367,Apple,Networking,Serhii Kravchenko,AsiaWholesale,China,Zaporizka,Zaporizhzhia,1,142.44,23.67,118.77,card,store
1134,2023-06-06 15:31:04,23,Google Laptops-592,Google,Laptops,Pavlo Boyko,EuroSupply,Poland,Ternopilska,Ternopil,4,2550.63,737.31,9465.21,invoice,wholesale
1135,2024-02-08 15:18:03,102,Samsung Cameras-850,Samsung,Cameras,Iryna Savchuk,USADirect,USA,Lvivska,Lviv,2,1986.6,580.63,3392.57,invoice,marketplace
1136,2023-12-11 16:20:03,182,Samsung Wearables-930,Samsung,Wearables,Maria Bondar,GigaTrade,Germany,Ivano-Frankivska,Ivano-Frankivsk,2,63.12,22.38,103.86,cash,phone_order
1137,2024-07-02 12:33:38,2,Nikon Smartphone-376,Nikon,Smartphones,Oksana Hladka,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,1,2682.87,449.21,2233.66,card,online_store
1138,2024-02-01 14:50:38,60,Lenovo Monitors-662,Lenovo,Monitors,Pavlo Boyko,NordicParts,Sweden,Dnipropetrovska,Dnipro,1,642.13,27.26,614.87,card,wholesale
1139,2024-03-28 20:37:43,3,Philips Smartphone-227,Philips,Smartphones,Andriy Shevchenko,EuroSupply,Poland,Lvivska,Lviv,2,499.67,4.33,995.01,cash,phone_order
1140,2024-03-13 12:56:22,22,Apple Laptops-476,Apple,Laptops,Dmytro Melnyk,USADirect,USA,Ternopilska,Ternopil,1,2679.24,139.68,2539.56,invoice,marketplace
1141,2024-09-13 15:28:24,48,HP Home Appli-792,HP,Home Appliances,Oksana Hladka,NordicParts,Sweden,Kyivska,Kyiv,4,1295.12,645.0,4535.48,invoice,marketplace
1142,2025-01-21 15:33:03,146,Philips TV-876,Philips,TV,Iryna Savchuk,USADirect,USA,Ternopilska,Ternopil,1,912.28,130.91,781.37,online,store
1143,2024-12-21 19:03:43,14,Canon Smartphone-337,Canon,Smartphones,Pavlo Boyko,TechImport UA,Ukraine,Poltavska,Poltava,2,2879.96,711.05,5048.87,card,wholesale
1144,2023-11-22 16:33:48,30,HP Accessorie-607,HP,Accessories,Olena Koval,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,2,12.59,1.66,23.52,online,store
1145,2023-03-25 19:32:38,88,Apple Smartwatch-837,Apple,Smartwatches,Maria Bondar,USADirect,USA,Ternopilska,Ternopil,4,357.09,102.95,1325.41,cash,store
1146,2023-04-12 12:19:31,179,Nikon Wearables-414,Nikon,Wearables,Iryna Savchuk,NordicParts,Sweden,Poltavska,Poltava,1,253.03,33.14,219.89,invoice,marketplace
1147,2023-05-09 16:16:10,120,Apple Networking-367,Apple,Networking,Kateryna Marchenko,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,1,159.92,0.07,159.85,card,phone_order
1148,2023-06-19 18:52:36,86,Asus Smartwatch-731,Asus,Smartwatches,Dmytro Melnyk,NordicParts,Sweden,Zaporizka,Zaporizhzhia,2,130.51,24.62,236.4,invoice,store
1149,2025-02-27 15:00:56,56,Canon Gaming-987,Canon,Gaming,Olena Koval,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,1,453.08,74.79,378.29,invoice,online_store
1150,2023-10-09 21:26:28,133,Xiaomi Storage-122,Xiaomi,Storage,Andriy Shevchenko,AsiaWholesale,China,Poltavska,Poltava,10,733.23,77.8,7254.5,invoice,wholesale
1151,2023-08-16 18:12:24,26,Nikon Laptops-815,Nikon,Laptops,Iryna Savchuk,GigaTrade,Germany,Ivano-Frankivska,Ivano-Frankivsk,2,1653.73,143.28,3164.18,invoice,online_store
1152,2023-09-24 18:52:48,174,Asus Wearables-211,Asus,Wearables,Serhii Kravchenko,NordicParts,Sweden,Kyivska,Kyiv,1,251.66,32.03,219.63,invoice,marketplace
1153,2024-09-24 21:05:15,24,Samsung Laptops-603,Samsung,Laptops,Volodymyr Ivanov,EuroSupply,Poland,Odeska,Odesa,1,531.9,6.7,525.2,cash,marketplace
1154,2023-07-26 13:08:21,68,Bosch Headphones-158,Bosch,Headphones,Olena Koval,BalkanStore,Romania,Dnipropetrovska,Dnipro,1,353.69,21.05,332.64,online,phone_order
1155,2023-05-27 09:24:10,161,Apple Kitchen-698,Apple,Kitchen,Serhii Kravchenko,LocalDistributor,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,555.56,98.82,456.74,cash,store
1156,2024-08-01 10:49:11,13,Bosch Smartphone-636,Bosch,Smartphones,Serhii Kravchenko,AsiaWholesale,China,Vinnytska,Vinnytsia,1,1060.66,187.95,872.71,invoice,store
1157,2023-11-28 18:29:10,161,Apple Kitchen-698,Apple,Kitchen,Natalia Romanyuk,AsiaWholesale,China,Ivano-Frankivska,Ivano-Frankivsk,1,1012.85,55.3,957.55,cash,phone_order
1158,2023-10-19 21:48:55,4,Dell Smartphone-278,Dell,Smartphones,Natalia Romanyuk,GigaTrade,Germany,Vinnytska,Vinnytsia,1,1349.73,118.26,1231.47,online,wholesale
1159,2023-04-18 13:57:30,122,Seagate Networking-417,Seagate,Networking,Dmytro Melnyk,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,2,853.57,13.66,1693.48,online,store
1160,2023-07-20 16:36:40,47,Dell Home Appli-324,Dell,Home Appliances,Iryna Savchuk,BalkanStore,Romania,Vinnytska,Vinnytsia,1,608.26,3.22,605.04,cash,online_store
1161,2024-05-18 16:38:40,59,Acer Monitors-992,Acer,Monitors,Andriy Shevchenko,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,1,84.02,2.72,81.3,cash,wholesale
1162,2023-02-01 16:26:16,5,OnePlus Smartphone-855,OnePlus,Smartphones,Olena Koval,LocalDistributor,Ukraine,Ternopilska,Ternopil,2,1085.42,132.21,2038.63,cash,wholesale
1163,2023-01-06 16:12:46,119,HP Networking-305,HP,Networking,Olena Koval,USADirect,USA,Poltavska,Poltava,1,429.04,25.58,403.46,cash,online_store
1164,2024-05-14 19:30:14,91,Bosch Smartwatch-674,Bosch,Smartwatches,Iryna Savchuk,TechImport UA,Ukraine,Poltavska,Poltava,2,234.1,25.36,442.84,invoice,marketplace
1165,2023-05-26 11:48:44,47,Dell Home Appli-324,Dell,Home Appliances,Ivan Petrenko,EuroSupply,Poland,Ternopilska,Ternopil,1,647.93,86.68,561.25,invoice,online_store
1166,2024-11-19 09:38:08,115,Microsoft Printers-620,Microsoft,Printers,Olena Koval,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,345.3,47.99,297.31,invoice,phone_order
1167,2023-10-30 18:54:06,180,Panasonic Wearables-938,Panasonic,Wearables,Iryna Savchuk,LocalDistributor,Ukraine,Vinnytska,Vinnytsia,1,456.63,44.8,411.83,card,online_store
1168,2023-10-27 14:51:46,11,Huawei Smartphone-201,Huawei,Smartphones,Dmytro Melnyk,TechImport UA,Ukraine,Lvivska,Lviv,5,507.56,108.38,2429.42,invoice,store
1169,2024-10-11 10:26:02,101,Microsoft Cameras-262,Microsoft,Cameras,Dmytro Melnyk,AsiaWholesale,China,Kyivska,Kyiv,1,2627.1,350.61,2276.49,cash,store
1170,2023-06-12 13:06:43,130,Apple Networking-487,Apple,Networking,Pavlo Boyko,LocalDistributor,Ukraine,Kharkivska,Kharkiv,2,86.13,13.8,158.46,invoice,wholesale
1171,2023-01-01 08:11:19,150,Dell TV-222,Dell,TV,Andriy Shevchenko,BalkanStore,Romania,Lvivska,Lviv,4,1221.59,253.81,4632.55,card,marketplace
1172,2024-01-02 10:22:14,25,Seagate Laptops-663,Seagate,Laptops,Iryna Savchuk,BalkanStore,Romania,Odeska,Odesa,3,2791.72,632.35,7742.81,card,online_store
1173,2024-11-27 22:28:13,108,Bosch Printers-430,Bosch,Printers,Volodymyr Ivanov,USADirect,USA,Dnipropetrovska,Dnipro,2,342.84,106.01,579.67,cash,phone_order
1174,2024-04-19 12:08:03,26,Nikon Laptops-815,Nikon,Laptops,Serhii Kravchenko,EuroSupply,Poland,Dnipropetrovska,Dnipro,2,2018.16,644.4,3391.92,card,phone_order
1175,2023-11-26 11:13:51,168,LG Kitchen-114,LG,Kitchen,Olena Koval,NordicParts,Sweden,Zaporizka,Zaporizhzhia,1,571.41,178.1,393.31,card,wholesale
1176,2024-01-01 19:10:32,56,Canon Gaming-987,Canon,Gaming,Oksana Hladka,AsiaWholesale,China,Zaporizka,Zaporizhzhia,1,479.73,54.39,425.34,card,wholesale
1177,2023-06-08 14:37:20,87,Dell Smartwatch-751,Dell,Smartwatches,Dmytro Melnyk,BalkanStore,Romania,Kyivska,Kyiv,1,232.25,14.71,217.54,online,wholesale
1178,2024-08-01 15:23:19,30,HP Accessorie-607,HP,Accessories,Andriy Shevchenko,BalkanStore,Romania,Zaporizka,Zaporizhzhia,4,9.11,0.68,35.76,cash,wholesale
1179,2023-10-30 21:59:59,165,Canon Kitchen-857,Canon,Kitchen,Serhii Kravchenko,USADirect,USA,Poltavska,Poltava,2,1971.96,686.27,3257.65,cash,phone_order
1180,2024-03-13 09:22:05,101,Microsoft Cameras-262,Microsoft,Cameras,Maria Bondar,NordicParts,Sweden,Ternopilska,Ternopil,3,3201.34,789.44,8814.58,card,marketplace
1181,2024-04-07 09:36:28,50,Microsoft Gaming-457,Microsoft,Gaming,Volodymyr Ivanov,GigaTrade,Germany,Vinnytska,Vinnytsia,1,240.13,18.63,221.5,card,store
1182,2024-12-29 16:00:34,11,Huawei Smartphone-201,Huawei,Smartphones,Ivan Petrenko,BalkanStore,Romania,Ternopilska,Ternopil,1,763.61,357.1,406.51,card,online_store
1183,2024-12-14 09:01:23,84,Philips Smartwatch-435,Philips,Smartwatches,Volodymyr Ivanov,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,245.54,32.92,212.62,invoice,phone_order
1184,2023-06-23 15:15:24,14,Canon Smartphone-337,Canon,Smartphones,Natalia Romanyuk,TechImport UA,Ukraine,Odeska,Odesa,1,2564.72,708.55,1856.17,card,phone_order
1185,2023-02-09 11:12:52,152,Dell TV-499,Dell,TV,Andriy Shevchenko,GigaTrade,Germany,Lvivska,Lviv,1,1070.83,38.05,1032.78,cash,wholesale
1186,2023-08-03 18:07:51,121,LG Networking-730,LG,Networking,Natalia Romanyuk,USADirect,USA,Vinnytska,Vinnytsia,1,405.44,30.31,375.13,cash,store
1187,2024-03-01 13:08:47,174,Asus Wearables-211,Asus,Wearables,Iryna Savchuk,LocalDistributor,Ukraine,Zaporizka,Zaporizhzhia,5,218.44,6.41,1085.79,invoice,marketplace
1188,2024-06-18 20:54:49,159,Lenovo Kitchen-875,Lenovo,Kitchen,Maria Bondar,AsiaWholesale,China,Odeska,Odesa,1,244.09,2.01,242.08,invoice,phone_order
1189,2023-03-27 19:00:52,131,Huawei Networking-277,Huawei,Networking,Maria Bondar,BalkanStore,Romania,Poltavska,Poltava,1,410.09,9.83,400.26,card,wholesale
1190,2024-02-07 20:13:26,10,Apple Smartphone-779,Apple,Smartphones,Natalia Romanyuk,TechImport UA,Ukraine,Vinnytska,Vinnytsia,5,381.55,238.34,1669.41,cash,wholesale
1191,2025-02-26 10:51:37,13,Bosch Smartphone-636,Bosch,Smartphones,Andriy Shevchenko,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,1372.63,198.9,1173.73,cash,marketplace
1192,2024-07-17 09:32:50,67,Canon Monitors-919,Canon,Monitors,Ivan Petrenko,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,2,338.95,86.62,591.28,invoice,marketplace
